data,ticker,preco_fechamento_ajustado,volume_negociado,ebit_ev,roic
2021-08-31,ASAI3,16.55,143965417.0,0.08822,0.1646
2021-09-30,ASAI3,18.74,196985294.0,0.07958,0.1646
2021-10-31,ASAI3,15.08,212152361.0,0.10321,0.1946
2021-11-30,ASAI3,12.58,212680224.0,0.11893,0.1946
2021-12-31,ASAI3,12.78,76699114.0,0.11745,0.1946
2022-01-31,ASAI3,12.36,151507161.0,0.12052,0.1946
2022-02-28,ASAI3,13.28,109172893.0,0.10924,0.21669
2022-03-31,ASAI3,16.07,283596672.0,0.09405,0.21669
2022-04-30,ASAI3,15.19,118130108.0,0.09896,0.21669
2022-05-31,ASAI3,15.75,90170815.0,0.09379,0.1775
2022-06-30,ASAI3,14.19,151440165.0,0.10147,0.1775
2022-07-31,ASAI3,15.76,252711711.0,0.09233,0.18253
2022-08-31,ASAI3,18.29,179712965.0,0.08277,0.18253
2022-09-30,ASAI3,17.45,207921860.0,0.0857,0.18253
2022-10-31,ASAI3,19.71,356578253.0,0.0774,0.17152
2022-11-30,ASAI3,19.94,2548144081.0,0.07672,0.17152
2022-12-31,ASAI3,19.39,146931170.0,0.07847,0.17152
2023-01-31,ASAI3,19.57,601308873.0,0.07792,0.17152
2023-02-28,ASAI3,18.07,330259470.0,0.09128,0.16589
2023-03-31,ASAI3,15.48,409509779.0,0.10283,0.16589
2023-04-30,ASAI3,12.29,184449154.0,0.12216,0.16589
2023-05-31,ASAI3,10.75,351630010.0,0.12655,0.17323
2023-06-30,ASAI3,13.75,269191502.0,0.10778,0.17323
2023-07-31,ASAI3,13.47,438521635.0,0.1093,0.17323
2023-08-31,ASAI3,11.61,409005845.0,0.12053,0.17323
2020-03-31,ATMP3,5.4,32564.0,-0.63629,-1.02927
2020-04-30,ATMP3,5.96,21920.0,-0.63382,-1.02927
2020-05-31,ATMP3,5.0,18631.0,-0.63806,-1.02927
2020-06-30,ATMP3,5.17,41891.0,-0.52964,-0.65263
2020-07-31,ATMP3,4.48,1798.0,-0.54494,-0.65263
2020-08-31,ATMP3,4.55,312109.0,-0.56471,-0.79162
2020-09-30,ATMP3,3.86,9629.0,-0.5847,-0.79162
2020-10-31,ATMP3,3.91,33859.0,-0.5832,-0.79162
2020-11-30,ATMP3,3.6,26471.0,-0.50954,-0.75211
2020-12-31,ATMP3,2.3,202248.0,-0.54685,-0.75211
2021-01-31,ATMP3,3.01,167266.0,-0.52582,-0.75211
2021-02-28,ATMP3,3.31,350457.0,-0.51742,-0.75211
2021-03-31,ATMP3,4.95,360765.0,-0.38586,-0.28236
2021-04-30,ATMP3,5.5,183677.0,-0.37266,-0.28236
2021-05-31,ATMP3,9.06,1074193.0,-0.20506,-0.1654
2021-06-30,ATMP3,7.7,894265.0,-0.21999,-0.1654
2021-07-31,ATMP3,6.8,116293.0,-0.23113,-0.1654
2021-08-31,ATMP3,6.0,744531.0,-0.21,-0.106
2021-09-30,ATMP3,4.88,45902.0,-0.22577,-0.106
2021-10-31,ATMP3,4.4,474485.0,-0.23328,-0.106
2021-11-30,ATMP3,3.53,22191.0,-0.24291,-0.08449
2021-12-31,ATMP3,2.6,139414.0,-0.26011,-0.08449
2022-01-31,ATMP3,2.85,199820.0,-0.25525,-0.08449
2022-02-28,ATMP3,2.53,18515.0,-0.2615,-0.08449
2022-03-31,ATMP3,2.83,87909.0,-0.25564,-0.08449
2022-04-30,ATMP3,2.01,193388.0,-0.31295,-0.10933
2022-05-31,ATMP3,1.95,8824.0,-0.38093,-0.23162
2022-06-30,ATMP3,1.03,60223.0,-0.40757,-0.23162
2022-07-31,ATMP3,1.22,24890.0,-0.40177,-0.23162
2022-08-31,ATMP3,1.46,48369.0,-0.39467,-0.23162
2022-09-30,ATMP3,1.35,7449.0,-0.39789,-0.23162
2022-10-31,ATMP3,1.38,27877.0,-0.87171,-1.53661
2022-11-30,ATMP3,1.18,25633.0,-1.26667,-3.90302
2022-12-31,ATMP3,1.28,9665.0,-1.25545,-3.90302
2023-01-31,ATMP3,1.2,15457.0,-1.26441,-3.90302
2023-02-28,ATMP3,1.04,104.0,-1.28273,-3.90302
2023-03-31,ATMP3,1.35,34192.0,-0.96879,-3.4004
2023-04-30,ATMP3,0.95,14146.0,-1.00109,-3.4004
2023-05-31,ATMP3,0.93,14758.0,-1.0475,-9.60155
2023-06-30,ATMP3,2.15,1612911.0,-0.94597,-9.60155
2023-07-31,ATMP3,2.23,194396.0,-0.93999,-9.60155
2023-08-31,ATMP3,1.9,33578.0,-0.607,-0.59005
2015-10-31,ATOM3,0.34,134578.0,-0.00621,0.03638
2015-11-30,ATOM3,0.36,665089.0,-0.00329,0.02067
2015-12-31,ATOM3,0.6,1730556.0,-0.00195,0.02067
2016-01-31,ATOM3,0.49,258254.0,-0.00239,0.02067
2016-02-29,ATOM3,0.42,201223.0,-0.00277,0.02067
2016-03-31,ATOM3,0.49,418793.0,-0.00236,0.02041
2016-04-30,ATOM3,0.54,112669.0,-0.00217,0.02041
2016-05-31,ATOM3,0.51,611159.0,-0.00358,0.0323
2016-06-30,ATOM3,1.41,63659.0,-0.00131,0.0323
2016-07-31,ATOM3,1.57,279873.0,-0.00117,0.0323
2016-08-31,ATOM3,1.83,723540.0,-0.00117,0.03774
2016-09-30,ATOM3,2.15,92367.0,-0.001,0.03774
2016-10-31,ATOM3,2.07,556784.0,-0.00644,0.04645
2016-11-30,ATOM3,2.16,187895.0,-0.00617,0.04645
2016-12-31,ATOM3,2.24,84030.0,-0.00597,0.04645
2017-01-31,ATOM3,2.73,327125.0,-0.00488,0.04645
2017-02-28,ATOM3,3.46,213294.0,-0.00362,0.04329
2017-03-31,ATOM3,3.81,2131855.0,-0.0033,0.04329
2017-04-30,ATOM3,2.72,44477.0,-0.00461,0.04329
2017-05-31,ATOM3,2.91,51272.0,-0.00417,0.04144
2017-06-30,ATOM3,2.2,45582.0,-0.00553,0.04144
2017-07-31,ATOM3,2.06,76485.0,-0.05073,0.38986
2017-08-31,ATOM3,2.06,46958.0,-0.05073,0.38986
2017-09-30,ATOM3,2.16,80600.0,-0.04839,0.38986
2017-10-31,ATOM3,2.05,56750.0,-0.08593,0.78896
2017-11-30,ATOM3,2.57,1013765.0,-0.06771,0.78896
2017-12-31,ATOM3,2.55,2259137.0,-0.06833,0.78896
2018-01-31,ATOM3,2.29,239534.0,-0.13428,1.9609
2018-02-28,ATOM3,2.15,90716.0,-0.14445,1.9609
2018-03-31,ATOM3,1.94,104053.0,-0.1609,1.9609
2018-04-30,ATOM3,2.02,42436.0,-0.19308,3.75956
2018-05-31,ATOM3,1.65,91904.0,-0.24429,3.75956
2018-06-30,ATOM3,1.67,49565.0,-0.24047,3.75956
2018-07-31,ATOM3,1.71,84388.0,-0.22154,6.21014
2018-08-31,ATOM3,1.81,34863.0,-0.20681,6.21014
2018-09-30,ATOM3,1.87,45854.0,-0.19924,6.21014
2018-10-31,ATOM3,2.0,76257.0,-0.18408,6.21014
2018-11-30,ATOM3,1.94,30810.0,-0.05134,-2.00366
2018-12-31,ATOM3,1.84,44352.0,-0.05491,-2.00366
2019-01-31,ATOM3,1.92,99885.0,-0.05207,-2.00366
2019-02-28,ATOM3,1.76,39449.0,-0.05809,-2.00366
2019-03-31,ATOM3,1.49,182302.0,0.01985,0.07119
2019-04-30,ATOM3,1.32,51914.0,0.14097,1.32219
2019-05-31,ATOM3,1.18,88707.0,0.31246,1.89202
2019-06-30,ATOM3,1.27,26325.0,0.28446,1.89202
2019-07-31,ATOM3,1.33,54603.0,0.26843,1.89202
2019-08-31,ATOM3,1.08,96010.0,0.39702,1.90497
2019-09-30,ATOM3,1.28,116643.0,0.31556,1.90497
2019-10-31,ATOM3,1.18,61872.0,0.35015,1.90497
2019-11-30,ATOM3,1.15,52932.0,0.21211,1.11522
2019-12-31,ATOM3,1.24,67222.0,0.19125,1.11522
2020-01-31,ATOM3,1.32,73966.0,0.17676,1.11522
2020-02-29,ATOM3,1.24,84243.0,0.19283,1.11522
2020-03-31,ATOM3,0.92,11766.0,0.15399,0.45424
2020-04-30,ATOM3,1.0,73846.0,0.13385,0.45424
2020-05-31,ATOM3,1.2,79818.0,0.11098,0.23685
2020-06-30,ATOM3,1.45,225020.0,0.08346,0.23685
2020-07-31,ATOM3,2.2,238543.0,0.10461,0.38397
2020-08-31,ATOM3,2.09,340171.0,0.11191,0.38397
2020-09-30,ATOM3,2.7,1525967.0,0.08102,0.38397
2020-10-31,ATOM3,2.42,102463.0,0.09255,0.38397
2020-11-30,ATOM3,2.24,317442.0,0.19993,0.54025
2020-12-31,ATOM3,2.4,378829.0,0.18337,0.54025
2021-01-31,ATOM3,2.54,256929.0,0.17059,0.54025
2021-02-28,ATOM3,2.88,351725.0,0.14596,0.54025
2021-03-31,ATOM3,6.59,31934556.0,0.05805,0.63273
2021-04-30,ATOM3,6.97,1365474.0,0.05652,0.63273
2021-05-31,ATOM3,6.44,375986.0,0.08017,0.78924
2021-06-30,ATOM3,5.85,260190.0,0.0891,0.78924
2021-07-31,ATOM3,4.49,352437.0,0.11976,0.78924
2021-08-31,ATOM3,4.09,209556.0,0.11556,0.60418
2021-09-30,ATOM3,3.75,170217.0,0.12759,0.60418
2021-10-31,ATOM3,3.05,87348.0,0.16261,0.60418
2021-11-30,ATOM3,2.38,124771.0,0.13454,0.36871
2021-12-31,ATOM3,2.31,905419.0,0.1399,0.36871
2022-01-31,ATOM3,2.53,101852.0,0.12398,0.36871
2022-02-28,ATOM3,2.29,21197.0,0.14115,0.36871
2022-03-31,ATOM3,2.58,221272.0,0.10817,0.33947
2022-04-30,ATOM3,2.29,19474.0,0.10677,0.33947
2022-05-31,ATOM3,2.41,144836.0,0.21633,0.38722
2022-06-30,ATOM3,2.34,79664.0,0.22572,0.38722
2022-07-31,ATOM3,2.37,82795.0,0.2221,0.38722
2022-08-31,ATOM3,2.34,44831.0,0.20919,0.3189
2022-09-30,ATOM3,2.32,33881.0,0.21162,0.3189
2022-10-31,ATOM3,2.15,67683.0,0.23785,0.3189
2022-11-30,ATOM3,2.08,11803.0,0.29861,0.33637
2022-12-31,ATOM3,2.23,23012.0,0.26724,0.33637
2023-01-31,ATOM3,2.05,29462.0,0.30763,0.33637
2023-02-28,ATOM3,2.18,40193.0,0.27562,0.37084
2023-03-31,ATOM3,2.56,12986.0,0.21326,0.37084
2023-04-30,ATOM3,2.83,78289.0,0.21559,0.37084
2023-05-31,ATOM3,2.44,14027.0,0.08918,0.08724
2023-06-30,ATOM3,2.64,51552.0,0.07761,0.08724
2023-07-31,ATOM3,2.54,126029.0,0.08299,0.08724
2023-08-31,ATOM3,2.29,9608.0,0.02652,0.02012
2022-03-31,AURE3,14.37,62020999.0,0.0391,0.07838
2022-04-30,AURE3,13.17,154737146.0,0.04231,0.07838
2022-05-31,AURE3,12.63,132123162.0,0.07422,0.05265
2022-06-30,AURE3,12.32,36030449.0,0.07587,0.05265
2022-07-31,AURE3,12.84,181217096.0,0.07314,0.05265
2022-08-31,AURE3,13.91,248303950.0,0.54867,0.05464
2022-09-30,AURE3,12.26,54699092.0,0.54911,0.05464
2022-10-31,AURE3,13.5,38895923.0,0.05204,0.04351
2022-11-30,AURE3,12.51,63414496.0,0.05544,0.04351
2022-12-31,AURE3,13.33,35737940.0,0.0526,0.04351
2023-01-31,AURE3,13.94,83766035.0,0.05064,0.04351
2023-02-28,AURE3,13.39,104366988.0,0.07975,0.0481
2023-03-31,AURE3,13.27,75510650.0,0.08035,0.0481
2023-04-30,AURE3,14.28,132433555.0,0.07551,0.0481
2023-05-31,AURE3,14.08,53830757.0,0.55029,0.05088
2023-06-30,AURE3,14.33,76614054.0,0.08942,0.05088
2023-07-31,AURE3,14.0,21720400.0,0.09118,0.05088
2023-08-31,AURE3,13.61,44513676.0,0.1154,0.05223
2012-12-31,AUTM3,20.41,2268718.0,0.08513,0.09489
2013-01-31,AUTM3,21.32,4637015.0,0.08117,0.09489
2013-02-28,AUTM3,19.9,19902102.0,0.08579,0.0836
2013-03-31,AUTM3,20.02,3719000.0,0.08524,0.0836
2013-04-30,AUTM3,20.57,2555384.0,0.08475,0.08686
2013-05-31,AUTM3,20.18,8882487.0,0.08642,0.08686
2013-06-30,AUTM3,17.81,16185954.0,0.09886,0.08686
2013-07-31,AUTM3,17.97,8269569.0,0.09613,0.08592
2013-08-31,AUTM3,19.44,2628237.0,0.08931,0.08592
2013-09-30,AUTM3,18.41,5420002.0,0.09401,0.08592
2013-10-31,AUTM3,17.38,12482838.0,0.10074,0.07763
2013-11-30,AUTM3,17.38,2771198.0,0.10074,0.07763
2013-12-31,AUTM3,17.18,1565678.0,0.10177,0.07763
2014-01-31,AUTM3,16.59,3454465.0,0.10501,0.07763
2014-02-28,AUTM3,15.55,1539934.0,0.10347,0.06849
2014-03-31,AUTM3,15.9,1406281.0,0.10171,0.06849
2014-04-30,AUTM3,18.5,763439.0,0.09829,0.07852
2014-05-31,AUTM3,18.78,10456586.0,0.09714,0.07852
2014-06-30,AUTM3,19.0,1477889.0,0.09626,0.07852
2014-07-31,AUTM3,19.08,2588314.0,0.10114,0.07902
2014-08-31,AUTM3,19.31,4313978.0,0.10015,0.07902
2014-09-30,AUTM3,19.35,7736.0,0.09998,0.07902
2014-10-31,AUTM3,19.7,3940.0,0.09852,0.07902
2020-12-31,AVLL3,23.6,3591621.0,-0.2802,-0.27788
2021-01-31,AVLL3,21.93,13158.0,-0.28486,-0.27788
2021-02-28,AVLL3,21.7,43510.0,-0.28551,-0.27788
2021-03-31,AVLL3,22.0,819685.0,-0.26794,-0.22161
2021-04-30,AVLL3,25.99,0.0,-0.24825,-0.22161
2021-05-31,AVLL3,25.9,88052.0,-0.21113,-0.20916
2021-06-30,AVLL3,26.39,140756.0,-0.20931,-0.20916
2021-07-31,AVLL3,27.5,511588.0,-0.2053,-0.20916
2021-08-31,AVLL3,29.99,51343.0,-0.16453,-0.19187
2021-09-30,AVLL3,30.0,159420.0,-0.1645,-0.19187
2021-10-31,AVLL3,31.14,49109.0,-0.16148,-0.19187
2021-11-30,AVLL3,24.0,64900.0,-0.18534,-0.23167
2021-12-31,AVLL3,28.0,71344.0,-0.17343,-0.23167
2022-01-31,AVLL3,29.29,143585.0,-0.16991,-0.23167
2022-02-28,AVLL3,32.35,9705.0,-0.16211,-0.23167
2022-03-31,AVLL3,32.3,0.0,-0.16674,-0.27712
2022-04-30,AVLL3,27.0,91921.0,-0.18071,-0.27712
2022-05-31,AVLL3,19.84,5952.0,-0.18791,-0.28987
2022-06-30,AVLL3,19.9,69517.0,-0.18771,-0.28987
2022-07-31,AVLL3,19.0,13300.0,-0.19069,-0.28987
2022-08-31,AVLL3,20.0,68000.0,-0.18767,-0.32404
2022-09-30,AVLL3,14.37,2874.0,-0.20769,-0.32404
2022-10-31,AVLL3,9.35,188861.0,-0.22951,-0.32404
2022-11-30,AVLL3,5.94,50505.0,-0.2086,-0.30786
2022-12-31,AVLL3,7.03,20387.0,-0.2036,-0.30786
2023-01-31,AVLL3,9.9,19800.0,-0.19152,-0.30786
2023-02-28,AVLL3,9.9,0.0,-0.19152,-0.30786
2023-03-31,AVLL3,3.14,108045.0,-0.19802,-0.30235
2023-04-30,AVLL3,2.71,11579.0,-0.2001,-0.30235
2023-05-31,AVLL3,3.8,18425.0,-0.14616,-0.25437
2023-06-30,AVLL3,7.04,84633.0,-0.13626,-0.25437
2023-07-31,AVLL3,7.19,27126.0,-0.13584,-0.25437
2023-08-31,AVLL3,5.98,15525.0,-0.23314,-0.46917
2012-12-31,AZEV3,46.7,0.0,0.06269,0.17039
2013-01-31,AZEV3,46.7,0.0,0.05603,0.17039
2013-02-28,AZEV3,12.6,0.0,0.09618,0.17039
2013-03-31,AZEV3,11.9,0.0,0.17305,0.27244
2013-04-30,AZEV3,11.9,0.0,0.15454,0.27244
2013-05-31,AZEV3,11.06,0.0,0.14542,0.25841
2013-06-30,AZEV3,11.06,0.0,0.15693,0.25841
2013-07-31,AZEV3,11.06,0.0,0.16022,0.25841
2013-08-31,AZEV3,11.06,0.0,0.17693,0.2737
2013-09-30,AZEV3,11.06,0.0,0.20454,0.2737
2013-10-31,AZEV3,11.06,0.0,0.17754,0.2737
2013-11-30,AZEV3,11.66,0.0,0.18086,0.28204
2013-12-31,AZEV3,11.62,0.0,0.18301,0.28204
2014-01-31,AZEV3,9.1,0.0,0.20006,0.28204
2014-02-28,AZEV3,9.1,0.0,0.20943,0.28204
2014-03-31,AZEV3,9.1,0.0,0.19655,0.23149
2014-04-30,AZEV3,9.1,0.0,0.17413,0.23149
2014-05-31,AZEV3,9.98,0.0,0.21551,0.23998
2014-06-30,AZEV3,9.98,0.0,0.20072,0.23998
2014-07-31,AZEV3,9.98,0.0,0.20882,0.23998
2014-08-31,AZEV3,10.26,0.0,0.28801,0.26678
2014-09-30,AZEV3,12.04,0.0,0.25858,0.26678
2014-10-31,AZEV3,12.04,0.0,0.25113,0.26678
2014-11-30,AZEV3,12.04,0.0,0.361,0.26596
2014-12-31,AZEV3,12.04,0.0,0.34473,0.26596
2015-01-31,AZEV3,11.87,0.0,0.34902,0.26596
2015-02-28,AZEV3,11.87,0.0,0.33646,0.26596
2015-03-31,AZEV3,11.87,0.0,0.31057,0.18842
2015-04-30,AZEV3,11.87,0.0,0.34314,0.18842
2015-05-31,AZEV3,11.87,0.0,0.2528,0.17867
2015-06-30,AZEV3,11.86,0.0,0.26161,0.17867
2015-07-31,AZEV3,11.86,0.0,0.27402,0.17867
2015-08-31,AZEV3,7.17,0.0,0.29903,0.17076
2015-09-30,AZEV3,7.17,0.0,0.3137,0.17076
2015-10-31,AZEV3,7.17,0.0,0.34042,0.17076
2015-11-30,AZEV3,7.17,0.0,0.2543,0.15665
2015-12-31,AZEV3,7.17,0.0,0.24275,0.15665
2016-01-31,AZEV3,7.17,0.0,0.2543,0.15665
2016-02-29,AZEV3,7.17,0.0,0.26051,0.15665
2016-03-31,AZEV3,7.5,0.0,0.25102,0.14266
2016-04-30,AZEV3,7.5,0.0,0.25698,0.14266
2016-05-31,AZEV3,9.0,0.0,0.25595,0.15532
2016-06-30,AZEV3,9.75,0.0,0.23776,0.15532
2016-07-31,AZEV3,9.75,0.0,0.20102,0.15532
2016-08-31,AZEV3,12.5,0.0,-0.16558,-0.08802
2016-09-30,AZEV3,12.5,0.0,-0.17459,-0.08802
2016-10-31,AZEV3,12.5,0.0,-0.19045,-0.08802
2016-11-30,AZEV3,12.5,0.0,-0.49207,-0.34268
2016-12-31,AZEV3,12.5,0.0,-0.49382,-0.34268
2017-01-31,AZEV3,12.5,0.0,-0.46727,-0.34268
2017-02-28,AZEV3,12.5,0.0,-0.47203,-0.34268
2017-03-31,AZEV3,12.4,0.0,-0.64836,-0.67361
2017-04-30,AZEV3,12.4,0.0,-0.64515,-0.67361
2017-05-31,AZEV3,12.55,0.0,-0.85031,-1.29404
2017-06-30,AZEV3,12.4,0.0,-0.86411,-1.29404
2017-07-31,AZEV3,12.4,0.0,-0.83493,-1.29404
2017-08-31,AZEV3,12.4,0.0,-0.77721,-1.82622
2017-09-30,AZEV3,12.4,0.0,-0.77909,-1.82622
2017-10-31,AZEV3,12.4,0.0,-0.78866,-1.82622
2017-11-30,AZEV3,12.4,0.0,-0.78467,-122.07029
2017-12-31,AZEV3,12.4,0.0,-0.77896,-122.07029
2018-01-31,AZEV3,12.4,0.0,-0.78659,-122.07029
2018-02-28,AZEV3,12.4,0.0,-0.79046,-122.07029
2018-03-31,AZEV3,12.4,0.0,-0.97695,1.5544
2018-04-30,AZEV3,12.35,0.0,-0.98737,1.5544
2018-05-31,AZEV3,12.35,0.0,-0.97051,1.22365
2018-06-30,AZEV3,12.35,0.0,-0.96115,1.22365
2018-07-31,AZEV3,12.35,0.0,-0.97526,1.22365
2018-08-31,AZEV3,12.35,0.0,-0.98247,1.22365
2018-09-30,AZEV3,12.35,0.0,-1.04699,1.22365
2018-10-31,AZEV3,50.0,11000.0,-0.40828,1.22365
2018-11-30,AZEV3,45.0,0.0,-0.51085,1.22365
2018-12-31,AZEV3,45.0,0.0,-0.54286,1.22365
2019-01-31,AZEV3,32.5,0.0,-0.63145,1.22365
2019-02-28,AZEV3,20.0,0.0,-0.80165,1.22365
2019-03-31,AZEV3,30.0,61643.0,-0.6818,0.94885
2019-04-30,AZEV3,16.15,17711.0,-1.01922,0.94885
2019-05-31,AZEV3,9.35,33613.0,-1.26993,0.94885
2019-06-30,AZEV3,4.98,12222.0,-1.57769,0.94885
2019-07-31,AZEV3,5.0,15748.0,-1.51593,0.94885
2019-08-31,AZEV3,4.77,0.0,-1.58509,0.94885
2019-09-30,AZEV3,8.0,614897.0,-2.99803,1.24144
2019-10-31,AZEV3,6.2,0.0,-3.23236,1.24144
2019-11-30,AZEV3,5.21,13134.0,-3.37984,1.24144
2019-12-31,AZEV3,6.72,92248.0,-2.69799,1.24144
2020-01-31,AZEV3,8.25,18179.0,-2.53501,1.24144
2020-02-29,AZEV3,5.82,6871.0,-2.853,1.17486
2020-03-31,AZEV3,3.5,14662.0,-3.41383,1.17486
2020-04-30,AZEV3,3.78,10678.0,-3.22621,1.17486
2020-05-31,AZEV3,3.91,20084.0,-3.03477,1.17486
2020-06-30,AZEV3,13.98,262891.0,-0.43408,0.15808
2020-07-31,AZEV3,12.8,338908.0,-0.40236,0.13775
2020-08-31,AZEV3,11.1,4439.0,-0.41311,0.12402
2020-09-30,AZEV3,9.95,1990.0,-0.45044,0.12402
2020-10-31,AZEV3,11.18,531337.0,-0.40768,0.12402
2020-11-30,AZEV3,8.89,83558.0,-0.4591,0.11799
2020-12-31,AZEV3,5.8,833768.0,-0.50657,0.11799
2021-01-31,AZEV3,6.5,903387.0,-0.49125,0.11799
2021-02-28,AZEV3,6.4,431342.0,-0.49028,0.11799
2021-03-31,AZEV3,6.0,170136.0,-0.00022,0.09262
2021-04-30,AZEV3,6.6,4198896.0,-0.00018,0.09262
2021-05-31,AZEV3,7.04,465284.0,1.24395,-2.41239
2021-06-30,AZEV3,6.99,644066.0,1.2407,-2.41239
2021-07-31,AZEV3,6.98,579795.0,1.19875,-2.41239
2021-08-31,AZEV3,6.6,316456.0,1.31619,-1.95112
2021-09-30,AZEV3,4.59,1182406.0,1.71537,-1.95112
2021-10-31,AZEV3,3.95,381732.0,2.31104,-1.95112
2021-11-30,AZEV3,3.56,158979.0,1.06583,2.59625
2021-12-31,AZEV3,4.9,420331.0,0.61746,2.59625
2022-01-31,AZEV3,4.05,323195.0,0.84268,2.59625
2022-02-28,AZEV3,3.41,69719.0,1.03648,2.59625
2022-03-31,AZEV3,4.09,76586.0,0.81687,2.59625
2022-04-30,AZEV3,3.84,44732.0,2.64885,0.22506
2022-05-31,AZEV3,3.65,26786.0,0.2031,0.22506
2022-06-30,AZEV3,2.99,182259.0,0.23286,0.22506
2022-07-31,AZEV3,3.02,326911.0,0.23205,0.22506
2022-08-31,AZEV3,2.7,115635.0,0.1255,0.18434
2022-09-30,AZEV3,2.1,232756.0,0.14414,0.18434
2022-10-31,AZEV3,2.02,311595.0,0.14414,0.18434
2022-11-30,AZEV3,1.65,118174.0,-0.06449,0.1374
2022-12-31,AZEV3,1.45,61180.0,-0.07244,0.1374
2023-01-31,AZEV3,2.18,504573.0,-0.05306,0.1374
2023-02-28,AZEV3,1.55,114607.0,-0.06719,0.1374
2023-03-31,AZEV3,1.51,15831.0,-0.00115,-0.33558
2023-04-30,AZEV3,1.28,29394.0,-0.84821,-0.33558
2023-05-31,AZEV3,1.63,483398.0,-0.71524,-0.57969
2023-06-30,AZEV3,1.97,658973.0,-0.61697,-0.57969
2023-07-31,AZEV3,2.15,1911209.0,-0.56748,-0.57969
2023-08-31,AZEV3,2.58,2536880.0,-0.27687,-0.061
2012-12-31,AZEV4,9.06,11490.0,0.06269,0.17039
2013-01-31,AZEV4,13.27,0.0,0.05603,0.17039
2013-02-28,AZEV4,13.45,9114.0,0.09618,0.17039
2013-03-31,AZEV4,10.29,490.0,0.17305,0.27244
2013-04-30,AZEV4,12.31,0.0,0.15454,0.27244
2013-05-31,AZEV4,9.06,0.0,0.14542,0.25841
2013-06-30,AZEV4,7.82,0.0,0.15693,0.25841
2013-07-31,AZEV4,7.5,0.0,0.16022,0.25841
2013-08-31,AZEV4,7.5,0.0,0.17693,0.2737
2013-09-30,AZEV4,5.72,12481.0,0.20454,0.2737
2013-10-31,AZEV4,7.46,3929.0,0.17754,0.2737
2013-11-30,AZEV4,7.37,0.0,0.18086,0.28204
2013-12-31,AZEV4,7.23,1658.0,0.18301,0.28204
2014-01-31,AZEV4,7.32,0.0,0.20006,0.28204
2014-02-28,AZEV4,6.77,18352.0,0.20943,0.28204
2014-03-31,AZEV4,7.5,11127.0,0.19655,0.23149
2014-04-30,AZEV4,9.15,23992.0,0.17413,0.23149
2014-05-31,AZEV4,9.15,3760.0,0.21551,0.23998
2014-06-30,AZEV4,10.2,223.0,0.20072,0.23998
2014-07-31,AZEV4,9.61,0.0,0.20882,0.23998
2014-08-31,AZEV4,8.24,11919.0,0.28801,0.26678
2014-09-30,AZEV4,8.78,0.0,0.25858,0.26678
2014-10-31,AZEV4,9.2,0.0,0.25113,0.26678
2014-11-30,AZEV4,7.92,6228.0,0.361,0.26596
2014-12-31,AZEV4,8.63,0.0,0.34473,0.26596
2015-01-31,AZEV4,8.68,0.0,0.34902,0.26596
2015-02-28,AZEV4,9.1,0.0,0.33646,0.26596
2015-03-31,AZEV4,8.4,0.0,0.31057,0.18842
2015-04-30,AZEV4,7.18,1530.0,0.34314,0.18842
2015-05-31,AZEV4,7.07,0.0,0.2528,0.17867
2015-06-30,AZEV4,6.65,7980.0,0.26161,0.17867
2015-07-31,AZEV4,6.03,1016.0,0.27402,0.17867
2015-08-31,AZEV4,6.88,0.0,0.29903,0.17076
2015-09-30,AZEV4,6.41,0.0,0.3137,0.17076
2015-10-31,AZEV4,5.65,119.0,0.34042,0.17076
2015-11-30,AZEV4,5.94,0.0,0.2543,0.15665
2015-12-31,AZEV4,6.75,1350.0,0.24275,0.15665
2016-01-31,AZEV4,6.25,1375.0,0.2543,0.15665
2016-02-29,AZEV4,6.0,2400.0,0.26051,0.15665
2016-03-31,AZEV4,5.5,6485.0,0.25102,0.14266
2016-04-30,AZEV4,5.25,5727.0,0.25698,0.14266
2016-05-31,AZEV4,5.75,460.0,0.25595,0.15532
2016-06-30,AZEV4,6.25,1250.0,0.23776,0.15532
2016-07-31,AZEV4,8.5,9597.0,0.20102,0.15532
2016-08-31,AZEV4,7.6,4636.0,-0.16558,-0.08802
2016-09-30,AZEV4,6.75,0.0,-0.17459,-0.08802
2016-10-31,AZEV4,5.45,14267.0,-0.19045,-0.08802
2016-11-30,AZEV4,5.15,4573.0,-0.49207,-0.34268
2016-12-31,AZEV4,5.1,2652.0,-0.49382,-0.34268
2017-01-31,AZEV4,5.9,236.0,-0.46727,-0.34268
2017-02-28,AZEV4,5.75,16681.0,-0.47203,-0.34268
2017-03-31,AZEV4,5.75,2519.0,-0.64836,-0.67361
2017-04-30,AZEV4,5.85,702.0,-0.64515,-0.67361
2017-05-31,AZEV4,5.7,2280.0,-0.85031,-1.29404
2017-06-30,AZEV4,5.45,545.0,-0.86411,-1.29404
2017-07-31,AZEV4,6.15,4690.0,-0.83493,-1.29404
2017-08-31,AZEV4,5.55,13670.0,-0.77721,-1.82622
2017-09-30,AZEV4,5.5,0.0,-0.77909,-1.82622
2017-10-31,AZEV4,5.25,210.0,-0.78866,-1.82622
2017-11-30,AZEV4,5.15,848.0,-0.78467,-122.07029
2017-12-31,AZEV4,5.3,2686.0,-0.77896,-122.07029
2018-01-31,AZEV4,5.1,0.0,-0.78659,-122.07029
